LangID	Name
mdl	Maltese Sign Language
mdm	Mayogo
mdn	Mbati
mdp	Mbala
mdq	Mbole
mdr	Mandar
mds	Maria (Papua New Guinea)
mdt	Mbere
mdu	Mboko
mdv	Mixtec, Santa Lucía Monteverde
mdv	Santa Lucía Monteverde Mixtec
mdw	Mbosi
mdx	Dizin
mdy	Male
mdy	Male (Ethiopia)
mdz	Suruí Do Pará
mdz	Suruí do Pará
mea	Menka
meb	Ikobi
mec	Mara
med	Melpa
mee	Mengen
mef	Megam
meh	Mixtec, Southwestern Tlaxiaco
meh	Southwestern Tlaxiaco Mixtec
mei	Midob
mej	Meyah
mek	Mekeo
mel	Central Melanau
mel	Melanau, Central
mem	Mangala
men	Mende (Sierra Leone)
meo	Kedah Malay
meo	Malay, Kedah
mep	Miriwung
meq	Merey
mer	Kimîîru
mer	Meru
mes	Masmaje
met	Mato
meu	Motu
mev	Mano
mew	Maaka
mey	Hassaniyya
mez	Menominee
mfa	Malay, Pattani
mfa	Pattani Malay
mfb	Bangka
mfc	Mba
mfd	Mendankwe-Nkwen
mfe	Mauritian Creole
mfe	Morisyen
mff	Naki
mfg	Mogofin
mfh	Matal
mfi	Wandala
mfj	Mefele
mfk	Mofu, North
mfk	North Mofu
mfl	Putai
mfm	Marghi South
mfn	Cross River Mbembe
mfn	Mbembe, Cross River
mfo	Mbe
mfp	Makassar Malay
mfp	Malay, Makassar
mfq	Moba
mfr	Marithiel
mfs	Mexican Sign Language
mft	Mokerang
mfu	Mbwela
mfv	Mandjak
mfw	Mulaha
mfx	Melo
mfy	Mayo
mfz	Mabaan
mga	Irish, Middle
mga	Middle Irish
mgb	Mararit
mgc	Morokodo
mgd	Moru
mge	Mango
mgf	Maklew
mgg	Mpumpong
mgh	Makhuwa-Meetto
mgi	Lijili
mgj	Abureni
mgk	Mawes
mgl	Maleu-Kilenge
mgm	Mambae
mgn	Mbangi
mgo	Meta'
mgo	Meta’
mgp	Eastern Magar
mgp	Magar, Eastern
mgq	Malila
mgr	Chimambwe
mgr	Mambwe-Lungu
mgs	Manda (Tanzania)
mgt	Mongol
mgu	Mailu
mgv	Matengo
mgw	Matumbi
mgy	Mbunga
mgz	Mbugwe
mha	Manda (India)
mhb	Mahongwe
mhc	Mocho
mhd	Mbugu
mhe	Besisi
mhe	Mah Meri
mhf	Mamaa
mhg	Margu
mhi	Ma'di
mhi	Ma’di
mhj	Mogholi
mhk	Mungaka
mhl	Mauwake
mhm	Makhuwa-Moniga
mhn	Mócheno
mho	Mashi
mho	Mashi (Zambia)
mhp	Balinese Malay
mhp	Malay, Balinese
mhq	Mandan
mhr	Eastern Mari
mhr	Mari, Eastern
mhr	Mari, Meadow
mhs	Buru
mhs	Buru (Indonesia)
mht	Mandahuaca
mhu	Darang Deng
mhu	Deng, Darang
mhu	Digaro-Mishmi
mhw	Mbukushu
mhx	Lhao Vo
mhx	Lhaovo
mhx	Maru
mhy	Ma'anyan
mhy	Ma’anyan
mhz	Mor (Mor Islands)
mia	Miami
mib	Atatláhuca Mixtec
mib	Mixtec, Atatláhuca
mic	Mi'kmaq
mic	Micmac
mid	Mandaic
mid	Neo-Mandaic
mie	Mixtec, Ocotepec
mie	Ocotepec Mixtec
mif	Mofu-Gudur
mig	Mixtec, San Miguel El Grande
mig	Mixtec, San Miguel el Grande
mig	San Miguel El Grande Mixtec
mih	Chayuco Mixtec
mih	Mixtec, Chayuco
mii	Chigmecatitlán Mixtec
mii	Mixtec, Chigmecatitlán
mij	Abar
mij	Mungbam
mik	Mikasuki
mil	Mixtec, Peñoles
mil	Peñoles Mixtec
mim	Alacatlatzala Mixtec
mim	Mixtec
mim	Mixtec, Alacatlatzala
min	Minangkabau
mio	Mixtec, Pinotepa Nacional
mio	Pinotepa Nacional Mixtec
mip	Apasco-Apoala Mixtec
mip	Mixtec, Apasco-Apoala
miq	Miskito
miq	Mískito
mir	Isthmus Mixe
mir	Mixe, Isthmus
mis	Ancient Berber
mis	Ancient Latin
mis	Aranese
mis	Beitha Kukju
mis	Cantonese (honji)
mis	Carpathian Basin Rovas
mis	Caucasian Albanian
mis	Chaha
mis	Dalecarlian Runes
mis	Deseret
mis	Elfdalian
mis	Evela Akuru
mis	Folkspraak
mis	Gallo
mis	Genoese
mis	Interslavic
mis	Khariboli
mis	Khazarian Rovas
mis	Kirat Rai
mis	Latino sine Flexione
mis	Llanito
mis	Marsiliana
mis	Middle Indo-Aryan (Prakrit)
mis	Montenegrin
mis	Moriori
mis	Morisco
mis	Nabataean
mis	Old Malay
mis	Prakrit
mis	Proto-Sinaitic / Proto-Canaanite
mis	Ruthenian
mis	Saanich
mis	Sankethi
mis	Slovio
mis	Taiwanese
mis	Uncoded languages
mis	West Polesian
mit	Mixtec, Southern Puebla
mit	Southern Puebla Mixtec
miu	Cacaloxtepec Mixtec
miu	Mixtec, Cacaloxtepec
miw	Akoye
mix	Mixtec, Mixtepec
mix	Mixtepec Mixtec
miy	Ayutla Mixtec
miy	Mixtec, Ayutla
miz	Coatzospan Mixtec
miz	Mixtec, Coatzospan
mjc	Mixtec, San Juan Colorado
mjc	San Juan Colorado Mixtec
mjd	Maidu, Northwest
mjd	Northwest Maidu
mje	Muskum
mjg	Tu
mjh	Mwera (Nyasa)
mji	Kim Mun
mjj	Mawak
mjk	Matukar
mjl	Mandeali
mjm	Medebur
mjn	Ma (Papua New Guinea)
mjo	Malankuravan
mjp	Malapandaram
mjq	Malaryan
mjr	Malavedan
mjs	Miship
mjt	Sauria Paharia
mju	Manna-Dora
mjv	Mannan
mjw	Karbi
mjx	Mahali
mjy	Mahican
mjz	Majhi
mka	Mbre
mkb	Mal Paharia
mkc	Siliput
mkd	Macedonian
mkd	Mazedonisch
mke	Mawchi
mkf	Miya
mkg	Mak (China)
mki	Dhatki
mkj	Mokilese
mkk	Byep
mkl	Mokole
mkm	Moklen
mkn	Kupang Malay
mkn	Malay, Kupang
mko	Mingang Doso
mkp	Moikodi
mkq	Bay Miwok
mkq	Miwok, Bay
mkr	Malas
mks	Mixtec, Silacayoapan
mks	Silacayoapan Mixtec
mkt	Vamale
mku	Konyanka Maninka
mku	Maninka, Konyanka
mkv	Mafea
mkw	Kituba
mkw	Kituba (Congo)
mkx	Kinamiging Manobo
mkx	Manobo, Kinamiging
mky	East Makian
mky	Makian, East
mkz	Makasae
mla	Malo
mlb	Mbule
mlc	Cao Lan
mle	Manambu
mlf	Mal
mlg	Madagassisch
mlg	Malagasy
mlh	Mape
mli	Malimpung
mlj	Miltu
mlk	Ilwana
mlk	Kiwilwana
mll	Malua Bay
mlm	Mulam
mln	Malango
mlo	Mlomp
mlp	Bargam
mlq	Maninkakan, Western
mlq	Western Maninkakan
mlr	Vame
mls	Masalit
mlt	Maltese
mlt	Maltesisch
mlu	To'abaita
mlu	To’abaita
mlv	Motlav
mlv	Mwotlap
mlw	Moloko
mlx	Malfaxal
mlx	Naha'ai
mlx	Na’ahai
mlz	Malaynon
mma	Mama
mmb	Momina
mmc	Mazahua
mmc	Mazahua, Michoacán
mmc	Michoacán Mazahua
mmd	Maonan
mme	Mae
mmf	Mundat
mmg	Ambrym, North
mmg	North Ambrym
mmh	Mehináku
mmi	Musar
mmj	Majhwar
mmk	Mukha-Dora
mml	Man Met
mmm	Maii
mmn	Mamanwa
mmo	Buang, Mangga
mmo	Mangga Buang
mmp	Siawi
mmq	Musak
mmr	Miao, Western Xiangxi
mmr	Western Xiangxi Miao
mmt	Malalamai
mmu	Mmaala
mmv	Miriti
mmw	Emae
mmx	Madak
mmy	Migaama
mmz	Mabaale
mna	Mbula
mnb	Muna
mnc	Manchu
mnd	Mondé
mne	Naba
mnf	Mundani
mng	Eastern Mnong
mng	Mnong, Eastern
mnh	Mono (Democratic Republic of Congo)
mni	Manipuri
mni	Meitei
mnj	Munji
mnk	Mandinka
mnl	Tiale
mnm	Mapena
mnn	Mnong, Southern
mnn	Southern Mnong
mnp	Chinese, Min Bei
mnp	Min Bei Chinese
mnq	Minriq
mnr	Mono (USA)
mns	Mansi
mnu	Mer
mnv	Rennell-Bellona
mnw	Mon
mnx	Manikion
mny	Manyawa
mnz	Moni
moa	Mwan
moc	Mocoví
mod	Mobilian
moe	Montagnais
mog	Mongondow
moh	Mohawk
moi	Mboi
moj	Monzombo
mok	Morori
mom	Mangue
mon	Mongolian
mon	Mongolisch
moo	Monom
mop	Maya, Mopán
mop	Mopán Maya
moq	Mor
moq	Mor (Bomberai Peninsula)
mor	Moro
mos	Mossi
mos	Mòoré
mot	Barí
mou	Mogum
mov	Mohave
mow	Moi (Congo)
mox	Molima
moy	Shekkacho
moz	Gergiko
moz	Mukulu
mpa	Mpoto
mpb	Mullukmulluk
mpc	Mangarayi
mpd	Machinere
mpe	Majang
mpg	Marba
mph	Maung
mpi	Mpade
mpj	Martu Wangka
mpk	Mbara (Chad)
mpl	Middle Watut
mpl	Watut, Middle
mpm	Mixtec, Yosondúa
mpm	Yosondúa Mixtec
mpn	Mindiri
mpo	Miu
mpp	Migabac
mpq	Matís
mpr	Vangunu
mps	Dadibi
mpt	Mian
mpu	Makuráp
mpv	Mungkip
mpw	Mapidian
mpx	Misima-Panaeati
mpy	Mapia
mpz	Mpi
mqa	Maba
mqa	Maba (Indonesia)
mqb	Mbuko
mqc	Mangole
mqe	Matepi
mqf	Momuna
mqg	Kota Bangun Kutai Malay
mqg	Malay, Kota Bangun Kutai
mqh	Mixtec, Tlazoyaltepec
mqh	Tlazoyaltepec Mixtec
mqi	Mariri
mqj	Mamasa
mqk	Manobo, Rajah Kabunsuwan
mqk	Rajah Kabunsuwan Manobo
mql	Mbelime
mqm	Marquesan, South
mqm	South Marquesan
mqn	Moronene
mqo	Modole
mqp	Manipa
mqq	Minokok
mqr	Mander
mqs	Makian, West
mqs	West Makian
mqt	Mok
mqu	Mandari
mqv	Mosimo
mqw	Murupi
mqx	Mamuju
mqy	Manggarai
mqz	Pano
mra	Mlabri
mrb	Marino
mrc	Maricopa
mrd	Magar, Western
mrd	Western Magar
mre	Martha's Vineyard Sign Language
mrf	Elseng
mrg	Miri
mrg	Mising
mrh	Chin, Mara
mrh	Mara Chin
mri	Maori
mri	Māori
mrj	Mari, Hill
mrj	Mari, Western
mrj	Western Mari
mrk	Hmwaveke
mrl	Mortlockese
mrm	Merlav
mrm	Mwerlap
mrn	Cheke Holo
mro	Mru
mrp	Morouas
mrq	Marquesan, North
mrq	North Marquesan
mrr	Maria
mrr	Maria (India)
mrs	Maragus
mrt	Marghi Central
mru	Mono (Cameroon)
mrv	Mangareva
mrw	Maranao
mrx	Dineor
mrx	Maremgi
mry	Mandaya
mrz	Marind
msa	Malay (macrolanguage)
msb	Masbatenyo
msb	Masbateño
msc	Maninka, Sankaran
msc	Sankaran Maninka
msd	Yucatec Maya Sign Language
mse	Musey
msf	Mekwei
msg	Moraid
msh	Malagasy, Masikoro
msh	Masikoro Malagasy
msi	Malay, Sabah
msi	Sabah Malay
msj	Ma
msj	Ma (Democratic Republic of Congo)
msk	Mansaka
msl	Molof
msl	Poule
msm	Agusan Manobo
msm	Manobo, Agusan
msn	Vurës
mso	Mombum
msp	Maritsauá
msq	Caac
msr	Mongolian Sign Language
mss	Masela, West
mss	West Masela
msu	Musom
msv	Maslam
msw	Mansoanka
msx	Moresada
msy	Aruamu
msz	Momare
mta	Cotabato Manobo
mta	Manobo, Cotabato
mtb	Anyin Morofo
mtc	Munit
mtd	Mualang
mte	Mono
mte	Mono (Solomon Islands)
mtf	Murik (Papua New Guinea)
mtg	Una
mth	Munggui
mti	Maiwa (Papua New Guinea)
mtj	Moskona
mtk	Mbe'
mtk	Mbo’
mtl	Montol
mtm	Mator
mtn	Matagalpa
mto	Mixe, Totontepec
mto	Totontepec Mixe
mtp	Wichí Lhamtés Nocten
mtq	Muong
mtr	Mewari
mts	Yora
mtt	Mota
mtu	Mixtec, Tututepec
mtu	Tututepec Mixtec
mtv	Asaro'o
mtv	Asaro’o
mtw	Binukidnon, Southern
mtw	Southern Binukidnon
mtx	Mixtec, Tidaá
mtx	Tidaá Mixtec
mty	Nabi
mua	Mundang
mub	Mubi
muc	Ajumbu
mud	Aleut, Mednyj
mud	Mednyj Aleut
mue	Media Lengua
mug	Musgu
muh	Mündü
mui	Musi
muj	Mabire
muk	Mugom
mul	Multiple languages
mum	Maiwala
muo	Nyong
mup	Malvi
muq	Eastern Xiangxi Miao
muq	Miao, Eastern Xiangxi
mur	Murle
mus	Creek
mus	Muskogee
mut	Muria, Western
mut	Western Muria
muu	Yaaku
muv	Muthuvan
mux	Bo-Ung
muy	Muyang
muz	Mursi
mva	Manam
mvb	Mattole
mvd	Mamboru
mve	Marwari (Pakistan)
mvf	Mongolian, Peripheral
mvf	Peripheral Mongolian
mvg	Mixtec, Yucuañe
mvg	Yucuañe Mixtec
mvh	Mulgi
mvi	Miyako
mvk	Mekmek
mvl	Mbara
mvl	Mbara (Australia)
mvm	Muya
mvn	Minaveha
mvo	Marovo
mvp	Duri
mvq	Moere
mvr	Marau
mvs	Massep
mvt	Mpotovoro
mvu	Marfa
mvv	Murut, Tagal
mvv	Tagal Murut
mvw	Machinga
mvx	Meoswar
mvy	Indus Kohistani
mvy	Kohistani, Indus
mvz	Mesqan
mwa	Mwatebu
mwb	Juwal
mwc	Are
mwe	Mwera
mwe	Mwera (Chimwera)
mwf	Murrinh-Patha
mwg	Aiklep
mwh	Mouk-Aria
mwi	Labo
mwi	Ninde
mwk	Kita Maninkakan
mwk	Maninkakan, Kita
mwl	Mirandese
mwm	Sar
mwn	Nyamwanga
mwo	Central Maewo
mwo	Maewo, Central
mwp	Kala Lagaw Ya
mwq	Chin, Mün
mwq	Chin, Müün
mwq	Mün Chin
mwr	Marwari
mws	Mwimbi-Muthambi
mwt	Moken
mwu	Mittu
mwv	Mentawai
mww	Hmong Daw
mwx	Mediak
mwy	Mosiro
mwz	Moingi
mxa	Mixtec, Northwest Oaxaca
mxa	Northwest Oaxaca Mixtec
mxb	Mixtec, Tezoatlán
mxb	Tezoatlán Mixtec
mxc	Manyika
mxd	Modang
mxe	Mele-Fila
mxf	Malgbe
mxg	Mbangala
mxh	Mvuba
mxi	Mozarabic
mxj	Deng, Geman
mxj	Geman Deng
mxj	Miju-Mishmi
mxk	Monumbo
mxl	Gbe, Maxi
mxl	Maxi Gbe
mxm	Meramera
mxn	Moi
mxn	Moi (Indonesia)
mxo	Mbowe
mxp	Mixe, Tlahuitoltepec
mxp	Tlahuitoltepec Mixe
mxq	Juquila Mixe
mxq	Mixe, Juquila
mxr	Murik
mxr	Murik (Malaysia)
mxs	Huitepec Mixtec
mxs	Mixtec, Huitepec
mxt	Jamiltepec Mixtec
mxt	Mixtec, Jamiltepec
mxu	Mada
mxu	Mada (Cameroon)
mxv	Metlatónoc Mixtec
mxv	Mixtec, Metlatónoc
mxw	Namo
mxx	Mahou
mxx	Mawukakan
mxy	Mixtec, Southeastern Nochixtlán
mxy	Southeastern Nochixtlán Mixtec
mxz	Central Masela
mxz	Masela, Central
mya	Burmese
myb	Mbay
myc	Mayeka
myd	Maramba
mye	Myene
myf	Bambassi
myg	Manta
myh	Makah
myi	Mina
myi	Mina (India)
myj	Mangayat
myk	Mamara Senoufo
myk	Senoufo, Mamara
myk	Sénoufo, Mamara
myl	Moma
mym	Me'en
mym	Me’en
myo	Anfillo
myp	Pirahã
myr	Muniche
mys	Mesmes
myu	Mundurukú
myv	Erzya
myw	Muyuw
myx	Masaaba
myy	Macuna
myz	Classical Mandaic
myz	Mandaic, Classical
mza	Mixtec, Santa María Zacatepec
mza	Santa María Zacatepec Mixtec
mzb	Tumzabt
mzc	Madagascar Sign Language
mzd	Malimba
mze	Morawa
mzg	Monastic Sign Language
mzh	Wichí Lhamtés Güisnay
mzi	Ixcatlán Mazatec
mzi	Mazatec, Ixcatlán
mzj	Manya
mzk	Mambila, Nigeria
mzk	Nigeria Mambila
mzl	Mazatlán Mixe
mzl	Mixe, Mazatlán
mzm	Mumuye
mzn	Mazandarani
mzn	Mazanderani
mzo	Matipuhy
mzp	Movima
mzq	Mori Atas
mzr	Marúbo
mzs	Macanese
mzt	Mintil
mzu	Inapang
mzv	Mandja
mzv	Manza
mzw	Deg
mzx	Mawayana
mzy	Mozambican Sign Language
mzz	Maiadomu
naa	Namla
nab	Nambikuára, Southern
nab	Southern Nambikuára
nac	Narak
nad	Nijadali
nae	Naka'ela
nae	Naka’ela
naf	Nabak
nag	Naga Pidgin
nag	Nagamese
naj	Nalu
nak	Nakanai
nal	Nalik
nam	Ngan'gityemerri
nam	Ngan’gityemerri
nan	Chinese, Min Nan
nan	Min Nan Chinese
nao	Naaba
nap	Napoletano-Calabrese
nap	Neapolitan
naq	Khoekhoe
naq	Nama (Namibia)
nar	Iguta
nas	Naasioi
nat	Cahungwarya
nat	Ca̱hungwa̱rya̱
nat	Hungworo
nau	Nauru
nau	Nauruan
nau	Nauruisch
nav	Navaho
nav	Navajo
naw	Nawuri
nax	Nakwi
nay	Narrinyeri
naz	Coatepec Nahuatl
naz	Nahuatl, Coatepec
nba	Nyemba
nbb	Ndoe
nbc	Chang Naga
nbc	Naga, Chang
nbd	Ngbinda
nbe	Konyak Naga
nbe	Naga, Konyak
nbg	Nagarchal
nbh	Ngamo
nbi	Mao Naga
nbi	Naga, Mao
nbj	Ngarinman
nbk	Nake
nbl	Ndebele, South
nbl	South Ndebele
nbm	Ngbaka Ma'bo
nbm	Ngbaka Ma’bo
nbn	Kuri
nbo	Nkukoli
nbp	Nnam
nbq	Nggem
nbr	Numana-Nunku-Gbantu-Numbu
nbs	Namibian Sign Language
nbt	Na
nbu	Naga, Rongmei
nbu	Rongmei Naga
nbv	Ngamambo
nbw	Ngbandi, Southern
nbw	Southern Ngbandi
nby	Ningera
nca	Iyo
ncb	Central Nicobarese
ncb	Nicobarese, Central
ncc	Ponam
ncd	Nachering
nce	Yale
ncf	Notsi
ncg	Nisga'a
ncg	Nisga’a
nch	Central Huasteca Nahuatl
nch	Huastekisches Nahuatl
nch	Nahuatl, Central Huasteca
nci	Classical Nahuatl
nci	Nahuatl
nci	Nahuatl, Classical
ncj	Nahuatl, Northern Puebla
ncj	Northern Puebla Nahuatl
nck	Nakara
ncl	Michoacán Nahuatl
ncl	Nahuatl, Michoacán
ncm	Nambo
ncn	Nauna
nco	Sibe
ncp	Ndaktup
ncr	Ncane
ncs	Nicaraguan Sign Language
nct	Chothe Naga
nct	Naga, Chothe
ncu	Chumburung
ncx	Central Puebla Nahuatl
ncx	Nahuatl, Central Puebla
ncz	Natchez
nda	Ndasa
ndb	Kenswei Nsei
ndc	Ndau
ndd	Nde-Nsele-Nta
nde	Ndebele
nde	Ndebele, North
nde	North Ndebele
ndf	Nadruvian
ndg	Ndengereko
ndh	Chindali
ndh	Ndali
ndi	Samba Leko
ndj	Ndamba
ndk	Ndaka
ndl	Ndolo
ndm	Ndam
ndn	Ngundi
ndo	Ndonga
ndp	Ndo
ndq	Ndombe
ndr	Ndoola
nds	German, Low
nds	Low German
nds	Low Saxon
nds	Niederdeutsch
nds	Saxon, Low
ndt	Ndunga
ndu	Dugun
ndv	Ndut
ndw	Ndobo
ndx	Nduga
ndy	Lutos
ndz	Ndogo
nea	Eastern Ngad'a
nea	Ngad'a, Eastern
nea	Ngad’a, Eastern
neb	Toura
neb	Toura (Côte d'Ivoire)
nec	Nedebang
ned	Nde-Gbite
nee	Nêlêmwa-Nixumwak
nef	Nefamese
neg	Negidal
neh	Nyenkha
nei	Hittite, Neo-
nei	Neo-Hittite
nej	Neko
nek	Neku
nem	Nemi
nen	Nengone
neo	Ná-Meo
nep	Nepali (macrolanguage)
neq	Mixe, North Central
neq	North Central Mixe
ner	Yahadian
nes	Bhoti Kinnauri
nes	Kinnauri, Bhoti
net	Nete
neu	Neo
nev	Nyaheun
new	Bhasa, Nepal
new	Nepal Bhasa
new	Nepal Bhasa / Newari
new	Newar
new	Newari
nex	Neme
ney	Neyo
nez	Nez Perce
nfa	Dhao
nfd	Ahwai
nfl	Ayiwo
nfl	Äiwoo
nfr	Nafaanra
nfu	Mfumte
nga	Ngbaka
ngb	Ngbandi, Northern
ngb	Northern Ngbandi
ngc	Ngombe (Democratic Republic of Congo)
ngd	Ngando (Central African Republic)
nge	Ngemba
ngg	Ngbaka Manza
ngh	N/u
ngh	N|u
ngh	Nǁng
ngi	Ngizim
ngj	Ngie
ngk	Dalabon
ngl	Lomwe
ngm	Ngatik Men's Creole
ngm	Ngatik Men’s Creole
ngn	Ngwo
ngo	Chingoni
ngo	Ngoni
ngp	Ngulu
ngq	Ngoreme
ngq	Ngurimi
ngr	Engdewu
ngs	Gvoko
ngt	Ngeq
ngu	Guerrero Nahuatl
ngu	Nahuatl, Guerrero
ngv	Nagumi
ngw	Ngwaba
ngx	Nggwahyi
ngy	Tibea
ngz	Ngungwel
nha	Nhanda
nhb	Beng
nhc	Nahuatl, Tabasco
nhc	Tabasco Nahuatl
nhd	Ava Guaraní
nhd	Chiripá
nhd	Guaraní, Ava
nhe	Eastern Huasteca Nahuatl
nhe	Nahuatl, Eastern Huasteca
nhf	Nhuwala
nhg	Nahuatl, Tetelcingo
nhg	Tetelcingo Nahuatl
nhh	Nahari
nhi	Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla
nhi	Zacatlán-Ahuacatlán-Tepetzintla Nahuatl
nhk	Isthmus-Cosoleacaque Nahuatl
nhk	Nahuatl, Isthmus-Cosoleacaque
nhm	Morelos Nahuatl
nhm	Nahuatl, Morelos
nhn	Central Nahuatl
nhn	Nahuatl, Central
nho	Takuu
nhp	Isthmus-Pajapan Nahuatl
nhp	Nahuatl, Isthmus-Pajapan
nhq	Huaxcaleca Nahuatl
nhq	Nahuatl, Huaxcaleca
nhr	Naro
nht	Nahuatl, Ometepec
nht	Ometepec Nahuatl
nhu	Noone
nhv	Nahuatl, Temascaltepec
nhv	Temascaltepec Nahuatl
nhw	Nahuatl, Western Huasteca
nhw	Western Huasteca Nahuatl
nhx	Isthmus-Mecayapan Nahuatl
nhx	Nahuatl, Isthmus-Mecayapan
nhy	Nahuatl, Northern Oaxaca
nhy	Northern Oaxaca Nahuatl
nhz	Nahuatl, Santa María La Alta
nhz	Nahuatl, Santa María la Alta
nhz	Santa María La Alta Nahuatl
nia	Nias
nib	Nakame
nid	Ngandi
nie	Niellim
nif	Nek
nig	Ngalakan
nih	Chinyiha
nih	Nyiha (Tanzania)
nih	Nyiha, Tanzania
nii	Nii
nij	Ngaju
nik	Nicobarese, Southern
nik	Southern Nicobarese
nil	Nila
nim	Nilamba
nin	Ninzo
nio	Nganasan
niq	Nandi
nir	Nimboran
nis	Nimi
nit	Kolami, Southeastern
nit	Southeastern Kolami
niu	Niue
niu	Niuean
niu	Niueanisch
niv	Gilyak
niv	Nivkh
niw	Nimo
nix	Hema
niy	Ngiti
niz	Ningil
nja	Nzanyi
njb	Naga, Nocte
njb	Nocte Naga
njd	Ndonde Hamba
njh	Lotha Naga
njh	Naga, Lotha
nji	Gudanji
njj	Njen
njl	Njalgulgule
njm	Angami Naga
njm	Naga, Angami
njn	Liangmai Naga
njn	Naga, Liangmai
njo	Ao Naga
njo	Naga, Ao
njr	Njerep
njs	Nisa
njt	Ndyuka-Trio Pidgin
nju	Ngadjunmaya
njx	Kunyi
njy	Njyem
njz	Nyishi
nka	Nkoya
nkb	Khoibu Naga
nkb	Naga, Khoibu
nkc	Nkongho
nkd	Koireng
nke	Duke
nkf	Inpui Naga
nkf	Naga, Inpui
nkg	Nekgini
nkh	Khezha Naga
nkh	Naga, Khezha
nki	Naga, Thangal
nki	Thangal Naga
nkj	Nakai
nkk	Nokuku
nkm	Namat
nkn	Nkangala
nko	Nkonya
nkp	Niuatoputapu
nkq	Nkami
nkr	Nukuoro
nks	Asmat, North
nks	North Asmat
nkt	Chinyika
nkt	Nyika (Tanzania)
nkt	Nyika, Tanzania
nku	Bouna Kulango
nku	Kulango, Bouna
nkv	Nyika
nkv	Nyika (Malawi and Zambia)
nkw	Nkutu
nkx	Nkoroo
nkz	Nkari
nla	Ngombale
nlc	Nalca
nld	Dutch
nld	Flemish
nld	Niederländisch
nle	East Nyala
nle	Nyala
nle	Nyala, East
nlg	Chilomwe
nlg	Gela
nli	Grangali
nlj	Nyali
nlk	Ninia Yali
nlk	Yali, Ninia
nll	Nihali
nlo	Ngul
nlq	Lao Naga
nlq	Naga, Lao
nlu	Nchumbulu
nlv	Nahuatl, Orizaba
nlv	Orizaba Nahuatl
nlw	Walangama
nlx	Nahali
nly	Nyamal
nlz	Nalögo
nma	Maram Naga
nma	Naga, Maram
nmb	Big Nambas
nmb	Nambas, Big
nmb	V'ënen Taut
nmb	V’ënen Taut
nmc	Ngam
nmd	Ndumu
nme	Mzieme Naga
nme	Naga, Mzieme
nmf	Naga, Tangkhul (India)
nmf	Tangkhul Naga (India)
nmg	Kwasio
nmh	Monsang Naga
nmh	Naga, Monsang
nmi	Nyam
nmj	Ngombe
nmj	Ngombe (Central African Republic)
nmk	Namakura
nml	Ndemli
nmm	Manangba
nmn	!Xóõ
nmo	Moyon Naga
nmo	Naga, Moyon
nmp	Nimanbur
nmq	Nambya
nmr	Nimbari
nms	Letemboi
nmt	Namonuito
nmu	Maidu, Northeast
nmu	Northeast Maidu
nmv	Ngamini
nmw	Nimoa
nmw	Rifao
nmx	Nama
nmx	Nama (Papua New Guinea)
nmy	Namuyi
nmz	Nawdm
nna	Nyangumarta
nnb	Nande
nnc	Nancere
nnd	Ambae, West
nnd	West Ambae
nne	Ngandjera
nne	Ngandyera
nnf	Ngaing
nng	Maring Naga
nng	Naga, Maring
nnh	Ngiemboon
nni	North Nuaulu
nni	Nuaulu, North
nnj	Nyangatom
nnk	Nankina
nnl	Naga, Northern Rengma
nnl	Northern Rengma Naga
nnm	Namia
nnn	Ngete
nno	Norwegian Nynorsk
nnp	Naga, Wancho
nnp	Wancho Naga
nnq	Ngindo
nnr	Narungga
nns	Ningye
nnt	Nanticoke
nnu	Dwang
nnv	Nugunu (Australia)
nnw	Nuni, Southern
nnw	Southern Nuni
nny	Nyangga
nnz	Nda'nda'
nnz	Nda’nda’
noa	Woun Meu
nob	Norwegian Bokmål
noc	Nuk
nod	Northern Thai
nod	Thai, Northern
noe	Nimadi
nof	Nomane
nog	Nogai
noh	Nomu
noi	Noiri
noj	Nonuya
nok	Nooksack
nol	Nomlaki
nom	Nocamán
non	Altnordisch
non	Norse
non	Norse, Old
non	Old Norse
nop	Numanggang
noq	Ngongo
nor	Norwegian
nor	Norwegisch
nos	Eastern Nisu
nos	Nisu, Eastern
not	Nomatsiguenga
nou	Ewage-Notu
nov	Novial
now	Nyambo
noy	Noy
noz	Nayi
npa	Nar Phu
npb	Nupbikha
npg	Naga, Ponyo-Gongwang
npg	Ponyo-Gongwang Naga
nph	Naga, Phom
nph	Phom Naga
npi	Nepali
npi	Nepali (individual language)
npl	Nahuatl, Southeastern Puebla
npl	Southeastern Puebla Nahuatl
npn	Mondropolon
npo	Naga, Pochuri
npo	Pochuri Naga
nps	Nipsan
npu	Naga, Puimei
npu	Puimei Naga
npy	Napu
nqg	Nago, Southern
nqg	Southern Nago
nqk	Ede Nago, Kura
nqk	Kura Ede Nago
nqm	Ndom
nqn	Nen
nqo	N'Ko
nqo	N’ko
nqq	Kyan-Karyaw Naga
nqq	Naga, Kyan-Karyaw
nqy	Akyaung Ari Naga
nqy	Naga, Akyaung Ari
nra	Ngom
nrb	Nara
nrc	Noric
nre	Naga, Southern Rengma
nre	Southern Rengma Naga
nrf	Guernésiais
nrf	Jèrriais
nrf	Jèrriais (Jersey Norman French)
nrg	Narango
nri	Chokri Naga
nri	Naga, Chokri
nrk	Ngarla
nrl	Ngarluma
nrm	Narom
nrn	Norn
